醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5907310235,0,1124,2020/03/08 17:03:42
5907310262,508,2355,2020/03/08 17:03:42
5907310271,0,999,2020/03/08 17:03:42
5907310280,2,945,2020/03/08 17:03:42
5907310299,0,535,2020/03/08 17:03:42
5907310306,5,1503,2020/03/08 17:03:42
5907310315,0,1392,2020/03/08 17:03:42
5907310342,1,2010,2020/03/08 17:03:42
5907310351,0,2358,2020/03/08 17:03:42
5907310360,56,746,2020/03/08 17:03:42
5907310379,0,964,2020/03/08 17:03:42
5907320062,1,1282,2020/03/08 17:03:42
5907320133,0,1915,2020/03/08 17:03:42
5907320179,0,645,2020/03/08 17:03:42
5907320240,0,417,2020/03/08 17:03:42
5907320259,0,1725,2020/03/08 17:03:42
5907320295,4,331,2020/03/08 17:03:42
5907320302,2,689,2020/03/08 17:03:42
5907320339,0,839,2020/03/08 17:03:42
5907320375,1,1612,2020/03/08 17:03:42
5907320400,0,745,2020/03/08 17:03:42
5907320419,636,2061,2020/03/08 17:03:42
5907320428,0,2220,2020/03/08 17:03:42
5907320437,0,447,2020/03/08 17:03:42
5907320464,462,1991,2020/03/08 17:03:42
5907320535,44,2566,2020/03/08 17:03:42
5907320553,1,1508,2020/03/08 17:03:42
5907320562,2,2135,2020/03/08 17:03:42
5907320571,0,1706,2020/03/08 17:03:42
5907320580,0,1838,2020/03/08 17:03:42
5907320633,0,1295,2020/03/08 17:03:42
5907320651,185,1419,2020/03/08 17:03:42
5907320679,0,2192,2020/03/08 17:03:42
5907320688,1475,1872,2020/03/08 17:03:42
5907320697,92,1926,2020/03/08 17:03:42
5907320704,0,2093,2020/03/08 17:03:42
5907320722,1657,2085,2020/03/08 17:03:42
5907320740,105,1924,2020/03/08 17:03:42
5907320768,371,1607,2020/03/08 17:03:42
5907320777,1309,1833,2020/03/08 17:03:42
5907320795,41,1863,2020/03/08 17:03:42
5907320802,2,940,2020/03/08 17:03:42
5907320811,764,1829,2020/03/08 17:03:42
5907320848,39,1047,2020/03/08 17:03:42
5907320857,834,2831,2020/03/08 17:03:42
5907320866,1267,2009,2020/03/08 17:03:42
5907320875,323,2303,2020/03/08 17:03:42
5907320884,1664,2881,2020/03/08 17:03:42
5907320893,641,2226,2020/03/08 17:03:42
5907320900,399,1730,2020/03/08 17:03:42
5907320919,375,2003,2020/03/08 17:03:42
5907320928,197,1509,2020/03/08 17:03:42
5907320946,11,310,2020/03/08 17:03:42
5907320955,83,945,2020/03/08 17:03:42
5907320964,1079,2335,2020/03/08 17:03:42
5907330031,0,387,2020/03/08 17:03:42
5907330040,0,1924,2020/03/08 17:03:42
5907330095,2,1972,2020/03/08 17:03:42
5907330120,1,2747,2020/03/08 17:03:42
5907330139,0,1902,2020/03/08 17:03:42
5907330148,0,2290,2020/03/08 17:03:42
5907330166,0,2609,2020/03/08 17:03:42
5907340019,307,2012,2020/03/08 17:03:42
5907340046,101,1650,2020/03/08 17:03:42
5907340091,0,1532,2020/03/08 17:03:42
5907350015,0,1878,2020/03/08 17:03:42
5907350079,1095,2172,2020/03/08 17:03:42
5907350113,0,1150,2020/03/08 17:03:42
5907350177,918,2155,2020/03/08 17:03:42
5907350186,0,1418,2020/03/08 17:03:42
5907350195,0,1271,2020/03/08 17:03:42
5907350220,0,1751,2020/03/08 17:03:42
5907350239,0,1367,2020/03/08 17:03:42
5907350266,13,691,2020/03/08 17:03:42
5907350293,0,1868,2020/03/08 17:03:42
5907350300,1,1767,2020/03/08 17:03:42
5907350319,2,1185,2020/03/08 17:03:42
5907350328,311,1650,2020/03/08 17:03:42
5907350346,0,1211,2020/03/08 17:03:42
5907350364,674,2032,2020/03/08 17:03:42
5907350435,2,1897,2020/03/08 17:03:42
5907350480,112,1597,2020/03/08 17:03:42
5907350499,0,965,2020/03/08 17:03:42
5907350506,38,2533,2020/03/08 17:03:42
5907350533,1,2115,2020/03/08 17:03:42
5907350551,75,2081,2020/03/08 17:03:42
5907350560,0,855,2020/03/08 17:03:42
5907360137,3,1618,2020/03/08 17:03:42
5907360146,0,2111,2020/03/08 17:03:42
5907360191,372,2539,2020/03/08 17:03:42
5907360226,0,1313,2020/03/08 17:03:42
5907360324,0,805,2020/03/08 17:03:42
5907360333,2,2055,2020/03/08 17:03:42
5907360351,0,217,2020/03/08 17:03:42
5907360360,1,1445,2020/03/08 17:03:42
5907360379,7,767,2020/03/08 17:03:42
5907360388,0,1407,2020/03/08 17:03:42
5907360413,0,716,2020/03/08 17:03:42
5907360431,2,1380,2020/03/08 17:03:42
5907360440,72,605,2020/03/08 17:03:42
5907360459,0,2117,2020/03/08 17:03:42
5907360520,600,2955,2020/03/08 17:03:42
5907360548,1549,2336,2020/03/08 17:03:42
5907360566,1,2172,2020/03/08 17:03:42
5907360575,171,338,2020/03/08 17:03:42
5907360584,100,2098,2020/03/08 17:03:42
5907360600,210,78,2020/03/08 17:03:42
5907360619,0,1345,2020/03/08 17:03:42
5907360628,695,1075,2020/03/08 17:03:42
5907370053,1,723,2020/03/08 17:03:42
5907370062,27,1976,2020/03/08 17:03:42
5907380040,0,245,2020/03/08 17:03:42
5907380077,0,487,2020/03/08 17:03:42
5907380175,300,1618,2020/03/08 17:03:42
5907380184,164,99,2020/03/08 17:03:42
5907380255,0,299,2020/03/08 17:03:42
5907380264,240,301,2020/03/08 17:03:42
5907380291,3,1305,2020/03/08 17:03:42
5907380308,20,0,2020/03/08 17:03:42
5907380317,0,4,2020/03/08 17:03:42
5907380326,0,950,2020/03/08 17:03:42
5907380344,0,1408,2020/03/08 17:03:42
5911010015,0,1678,2020/03/08 17:03:42
5911010097,0,1646,2020/03/08 17:03:42
5911010168,2,0,2020/03/08 17:03:42
5911011227,0,1346,2020/03/08 17:03:42
5911011290,1491,2092,2020/03/08 17:03:42
5911011325,945,2523,2020/03/08 17:03:42
5911011334,0,1374,2020/03/08 17:03:42
5911011370,1586,2326,2020/03/08 17:03:42
5911011450,0,1525,2020/03/08 17:03:42
5911011469,2,2134,2020/03/08 17:03:42
5911011478,2,2102,2020/03/08 17:03:42
5911011496,0,1354,2020/03/08 17:03:42
5911011512,0,2277,2020/03/08 17:03:42
5911011521,15,1991,2020/03/08 17:03:42
5911011530,0,2656,2020/03/08 17:03:42
5911011576,0,1106,2020/03/08 17:03:42
5911011585,462,1475,2020/03/08 17:03:42
5911011594,0,1679,2020/03/08 17:03:42
5911011601,1,1354,2020/03/08 17:03:42
5911011610,300,1780,2020/03/08 17:03:42
5911020039,0,257,2020/03/08 17:03:42
5911021170,0,2075,2020/03/08 17:03:42
5911021214,0,1743,2020/03/08 17:03:42
5911021287,0,2121,2020/03/08 17:03:42
5911021330,28,613,2020/03/08 17:03:42
5911021385,0,21,2020/03/08 17:03:42
5911021394,0,481,2020/03/08 17:03:42
5911021401,0,305,2020/03/08 17:03:42
5911021429,0,4,2020/03/08 17:03:42
5911030026,0,2182,2020/03/08 17:03:42
5911030035,0,1366,2020/03/08 17:03:42
5911030053,0,1712,2020/03/08 17:03:42
5911031096,0,2085,2020/03/08 17:03:42
5911031158,0,1937,2020/03/08 17:03:42
5911031176,0,2006,2020/03/08 17:03:42
5911031238,0,2540,2020/03/08 17:03:42
5911031274,0,1221,2020/03/08 17:03:42
5911031283,3,1031,2020/03/08 17:03:42
5911031292,0,435,2020/03/08 17:03:42
5911031318,0,1555,2020/03/08 17:03:42
5911040175,1058,2648,2020/03/08 17:03:42
5911040200,78,2471,2020/03/08 17:03:42
5911040228,0,634,2020/03/08 17:03:42
5911040273,4,2449,2020/03/08 17:03:42
5911041305,31,1376,2020/03/08 17:03:42
5911041332,0,1038,2020/03/08 17:03:42
5911041350,1,2701,2020/03/08 17:03:42
5911041387,63,1342,2020/03/08 17:03:42
5911041403,573,1477,2020/03/08 17:03:42
5911041510,0,2470,2020/03/08 17:03:42
5911041618,0,2374,2020/03/08 17:03:42
5911041690,0,1480,2020/03/08 17:03:42
5911041743,3,1890,2020/03/08 17:03:42
5911041805,0,422,2020/03/08 17:03:42
5911041823,0,2454,2020/03/08 17:03:42
5911041832,1,1762,2020/03/08 17:03:42
5911041878,3,1994,2020/03/08 17:03:42
5911041903,0,2130,2020/03/08 17:03:42
5911041921,107,2064,2020/03/08 17:03:42
5911041930,548,2748,2020/03/08 17:03:42
5911041949,85,2289,2020/03/08 17:03:42
5911041958,38,1973,2020/03/08 17:03:42
5911041967,24,2178,2020/03/08 17:03:42
5911050037,0,574,2020/03/08 17:03:42
5911050064,0,2851,2020/03/08 17:03:42
5911050073,0,2305,2020/03/08 17:03:42
5911050153,0,685,2020/03/08 17:03:42
5911050162,0,2048,2020/03/08 17:03:42
5911051258,359,2397,2020/03/08 17:03:42
5911051267,1,1782,2020/03/08 17:03:42
5911051365,504,1060,2020/03/08 17:03:42
5911051409,0,2023,2020/03/08 17:03:42
5911051463,1,2062,2020/03/08 17:03:42
5911051472,0,1772,2020/03/08 17:03:42
5911051481,297,616,2020/03/08 17:03:42
5911051490,0,2457,2020/03/08 17:03:42
5911051507,0,1661,2020/03/08 17:03:42
5911060015,0,400,2020/03/08 17:03:42
5911060051,0,843,2020/03/08 17:03:42
5911060079,0,158,2020/03/08 17:03:42
5911060088,0,1498,2020/03/08 17:03:42
5911060131,0,163,2020/03/08 17:03:42
5911061156,2,1683,2020/03/08 17:03:42
5911061236,622,1686,2020/03/08 17:03:42
5911061272,0,122,2020/03/08 17:03:42
5911061281,0,795,2020/03/08 17:03:42
5911061307,34,753,2020/03/08 17:03:42
5911061316,0,651,2020/03/08 17:03:42
5911061334,2,2344,2020/03/08 17:03:42
5911061343,0,1002,2020/03/08 17:03:42
5911070011,0,1813,2020/03/08 17:03:42
5911071170,3,2721,2020/03/08 17:03:42
5911071376,0,2380,2020/03/08 17:03:42
5911071447,0,1305,2020/03/08 17:03:42
5911071456,0,1368,2020/03/08 17:03:42
5911071483,0,910,2020/03/08 17:03:42
5911071536,0,2092,2020/03/08 17:03:42
5911071572,0,2,2020/03/08 17:03:42
5911071581,1011,1880,2020/03/08 17:03:42
5911071590,617,2770,2020/03/08 17:03:42
5912010046,0,335,2020/03/08 17:03:42
5912010206,20,968,2020/03/08 17:03:42
5912010215,1,0,2020/03/08 17:03:42
5912010224,9,0,2020/03/08 17:03:42
5912010313,0,1,2020/03/08 17:03:42
5912010322,48,1552,2020/03/08 17:03:42
5912010331,0,13,2020/03/08 17:03:42
5912010484,0,2,2020/03/08 17:03:42
5912010528,0,636,2020/03/08 17:03:42
5912010724,1,106,2020/03/08 17:03:42
5912010779,0,2756,2020/03/08 17:03:42
5912011865,3,7,2020/03/08 17:03:42
5912012022,0,2122,2020/03/08 17:03:42
5912012059,0,251,2020/03/08 17:03:42
5912012077,0,1116,2020/03/08 17:03:42
5912012120,0,150,2020/03/08 17:03:42
5912012139,0,282,2020/03/08 17:03:42
5912012148,0,1781,2020/03/08 17:03:42
5912012157,2,4,2020/03/08 17:03:42
5912012291,0,1889,2020/03/08 17:03:42
5912012308,1,93,2020/03/08 17:03:42
5912012353,0,4,2020/03/08 17:03:42
5912012406,15,1141,2020/03/08 17:03:42
5912012479,0,1796,2020/03/08 17:03:42
5912012569,2,4,2020/03/08 17:03:42
5912012620,0,140,2020/03/08 17:03:42
5912012666,0,10,2020/03/08 17:03:42
5912012737,0,4,2020/03/08 17:03:42
5912012746,1,1,2020/03/08 17:03:42
5912012764,1,1626,2020/03/08 17:03:42
5912012773,5,157,2020/03/08 17:03:42
5912012844,211,941,2020/03/08 17:03:42
5912012933,0,122,2020/03/08 17:03:42
5912012942,1,1830,2020/03/08 17:03:42
5912012979,0,470,2020/03/08 17:03:42
5912012988,14,11,2020/03/08 17:03:42
5912013083,0,726,2020/03/08 17:03:42
5912013092,2,675,2020/03/08 17:03:42
5912013154,0,422,2020/03/08 17:03:42
5912013163,6,5304,2020/03/08 17:03:42
5912013181,147,1372,2020/03/08 17:03:42
5912013207,1,0,2020/03/08 17:03:42
5912013216,0,50,2020/03/08 17:03:42
5912013225,0,140,2020/03/08 17:03:42
5912013234,0,86,2020/03/08 17:03:42
5912013243,0,56,2020/03/08 17:03:42
5912013252,20,0,2020/03/08 17:03:42
5912013341,0,480,2020/03/08 17:03:42
5912013350,0,1655,2020/03/08 17:03:42
5912013378,0,1312,2020/03/08 17:03:42
5912013387,497,179,2020/03/08 17:03:42
5912013396,2,0,2020/03/08 17:03:42
5912013412,7,0,2020/03/08 17:03:42
5912013421,2,0,2020/03/08 17:03:42
5912040035,0,397,2020/03/08 17:03:42
5912040080,0,128,2020/03/08 17:03:42
5912040106,0,556,2020/03/08 17:03:42
5912040222,0,279,2020/03/08 17:03:42
5912040473,0,628,2020/03/08 17:03:42
5912040491,0,1576,2020/03/08 17:03:42
5912040553,8,22,2020/03/08 17:03:42
5912041685,12,1536,2020/03/08 17:03:42
5912041738,2,420,2020/03/08 17:03:42
5912041827,0,1403,2020/03/08 17:03:42
5912041881,2,398,2020/03/08 17:03:42
5912041952,33,979,2020/03/08 17:03:42
5912042066,0,492,2020/03/08 17:03:42
5912042098,3,1090,2020/03/08 17:03:42
5912042155,3,978,2020/03/08 17:03:42
5912042217,0,243,2020/03/08 17:03:42
5912042235,1,0,2020/03/08 17:03:42
5912042351,0,1700,2020/03/08 17:03:42
5912042404,0,1,2020/03/08 17:03:42
5912042422,0,577,2020/03/08 17:03:42
5912042459,0,688,2020/03/08 17:03:42
5912042520,0,504,2020/03/08 17:03:42
5912042637,2,1,2020/03/08 17:03:42
5912042664,0,90,2020/03/08 17:03:42
5912042708,0,18,2020/03/08 17:03:42
5912042717,1,533,2020/03/08 17:03:42
5912042726,0,712,2020/03/08 17:03:42
5912042735,0,485,2020/03/08 17:03:42
5912042744,0,148,2020/03/08 17:03:42
5912042762,52,2140,2020/03/08 17:03:42
5912042771,9,415,2020/03/08 17:03:42
5912050040,0,3,2020/03/08 17:03:42
5912051092,4,792,2020/03/08 17:03:42
5912051216,0,1,2020/03/08 17:03:42
5912051350,2,841,2020/03/08 17:03:42
5912051403,0,2,2020/03/08 17:03:42
5912051412,1,1480,2020/03/08 17:03:42
5917010046,6,2401,2020/03/08 17:03:42
5917010082,460,930,2020/03/08 17:03:42
5917010126,12,2372,2020/03/08 17:03:42
5917010215,0,2002,2020/03/08 17:03:42
5917010279,951,2594,2020/03/08 17:03:42
5917011847,956,2129,2020/03/08 17:03:42
5917011927,399,2587,2020/03/08 17:03:42
5917011934,1,3402,2020/03/08 17:03:42
5917011945,21,3128,2020/03/08 17:03:42
5917020060,0,1140,2020/03/08 17:03:42
5917020097,0,1922,2020/03/08 17:03:42
5917020104,0,863,2020/03/08 17:03:42
5917020122,0,1126,2020/03/08 17:03:42
5917020186,0,1206,2020/03/08 17:03:42
5917020202,436,1646,2020/03/08 17:03:42
5917020211,276,1381,2020/03/08 17:03:42
5917020337,2,1927,2020/03/08 17:03:42
5917020346,0,1389,2020/03/08 17:03:42
5917020373,0,1458,2020/03/08 17:03:42
5917020417,0,1542,2020/03/08 17:03:42
5917021549,3,1452,2020/03/08 17:03:42
5917021629,0,1585,2020/03/08 17:03:42
5917021656,0,559,2020/03/08 17:03:42
5917021718,0,1148,2020/03/08 17:03:42
5917030066,1,1608,2020/03/08 17:03:42
5917030100,0,938,2020/03/08 17:03:42
5917030128,1826,2269,2020/03/08 17:03:42
5917030146,0,1693,2020/03/08 17:03:42
5917030226,344,2150,2020/03/08 17:03:42
5917030262,0,4,2020/03/08 17:03:42
5917030271,1,1788,2020/03/08 17:03:42
5917030280,1550,1928,2020/03/08 17:03:42
5917030388,0,766,2020/03/08 17:03:42
5917030477,255,1830,2020/03/08 17:03:42
5917030520,45,939,2020/03/08 17:03:42
5917030600,0,1420,2020/03/08 17:03:42
5917030646,0,2053,2020/03/08 17:03:42
5917030726,0,1971,2020/03/08 17:03:42
5917030842,34,1678,2020/03/08 17:03:42
5917030860,1,1695,2020/03/08 17:03:42
5917030995,2,1954,2020/03/08 17:03:42
5917032220,1158,1854,2020/03/08 17:03:42
5917032293,2,1487,2020/03/08 17:03:42
5917032382,1115,2297,2020/03/08 17:03:42
5917032462,253,2187,2020/03/08 17:03:42
5917032471,2,1886,2020/03/08 17:03:42
5917032515,632,1368,2020/03/08 17:03:42
5917032551,1931,2021,2020/03/08 17:03:42
5917032613,0,1433,2020/03/08 17:03:42
5917032640,0,1863,2020/03/08 17:03:42
5917032720,1849,1629,2020/03/08 17:03:42
5917032739,45,1712,2020/03/08 17:03:42
5917032775,366,1301,2020/03/08 17:03:42
5917032800,0,1350,2020/03/08 17:03:42
5917032891,0,2196,2020/03/08 17:03:42
5917032908,0,436,2020/03/08 17:03:42
5917040099,0,865,2020/03/08 17:03:42
5917040106,1138,2145,2020/03/08 17:03:42
5917040124,0,1698,2020/03/08 17:03:42
5917040151,174,2402,2020/03/08 17:03:42
5917040222,22,1045,2020/03/08 17:03:42
5917040302,0,1713,2020/03/08 17:03:42
5917040366,13,1779,2020/03/08 17:03:42
5917040393,0,160,2020/03/08 17:03:42
5917040464,0,842,2020/03/08 17:03:42
5917041621,0,592,2020/03/08 17:03:42
5917041694,0,1550,2020/03/08 17:03:42
5917041756,0,964,2020/03/08 17:03:42
5917041765,0,2,2020/03/08 17:03:42
5917041818,0,1552,2020/03/08 17:03:42
5917041836,0,955,2020/03/08 17:03:42
5917041863,16,980,2020/03/08 17:03:42
5917050424,0,2300,2020/03/08 17:03:42
5917050433,0,1809,2020/03/08 17:03:42
5917050577,0,479,2020/03/08 17:03:42
5917050586,0,1511,2020/03/08 17:03:42
5917050666,0,886,2020/03/08 17:03:42
5917050719,17,1826,2020/03/08 17:03:42
5917050826,0,1791,2020/03/08 17:03:42
5917050880,0,1213,2020/03/08 17:03:42
5917050933,0,1522,2020/03/08 17:03:42
5917050997,0,1367,2020/03/08 17:03:42
5917051010,0,1957,2020/03/08 17:03:42
5917051056,0,2134,2020/03/08 17:03:42
5917051396,0,3013,2020/03/08 17:03:42
5917051449,1,1739,2020/03/08 17:03:42
5917052713,1,657,2020/03/08 17:03:42
5917052928,0,1609,2020/03/08 17:03:42
5917052955,240,1621,2020/03/08 17:03:42
5917053078,336,525,2020/03/08 17:03:42
5917053103,0,1628,2020/03/08 17:03:42
5917053327,1081,1952,2020/03/08 17:03:42
5917053345,0,30,2020/03/08 17:03:42
5917053461,0,1647,2020/03/08 17:03:42
5917053514,2,2417,2020/03/08 17:03:42
5917053550,17,1938,2020/03/08 17:03:42
5917053621,0,2023,2020/03/08 17:03:42
5917053649,432,1983,2020/03/08 17:03:42
5917053756,2,2438,2020/03/08 17:03:42
5917060055,0,929,2020/03/08 17:03:42
5917060064,2,791,2020/03/08 17:03:42
5917060108,2,1547,2020/03/08 17:03:42
5917060204,2,1888,2020/03/08 17:03:42
5917060322,0,974,2020/03/08 17:03:42
5917060359,2,1557,2020/03/08 17:03:42
5917060644,0,1931,2020/03/08 17:03:42
5917061061,0,2026,2020/03/08 17:03:42
5917061150,493,2021,2020/03/08 17:03:42
5917062353,296,935,2020/03/08 17:03:42
5917062406,0,1331,2020/03/08 17:03:42
5917062531,0,884,2020/03/08 17:03:42
5917062559,0,7,2020/03/08 17:03:42
5917062586,0,1518,2020/03/08 17:03:42
5917062620,0,1428,2020/03/08 17:03:42
5917062773,300,957,2020/03/08 17:03:42
5917062988,16,1399,2020/03/08 17:03:42
5917063038,15,129,2020/03/08 17:03:42
5917063065,0,870,2020/03/08 17:03:42
5917063163,604,1025,2020/03/08 17:03:42
5917063332,0,903,2020/03/08 17:03:42
5917063350,2,1488,2020/03/08 17:03:42
5917063387,337,1560,2020/03/08 17:03:42
5917063403,3,1999,2020/03/08 17:03:42
5917063538,0,235,2020/03/08 17:03:42
5917063609,0,2404,2020/03/08 17:03:42
5917063676,61,1387,2020/03/08 17:03:42
5917063681,0,514,2020/03/08 17:03:42
5917063725,0,2031,2020/03/08 17:03:42
5917063869,0,261,2020/03/08 17:03:42
5917063896,0,805,2020/03/08 17:03:42
5917063921,211,2435,2020/03/08 17:03:42
5917070060,1,809,2020/03/08 17:03:42
5917070088,0,385,2020/03/08 17:03:42
5917070186,0,346,2020/03/08 17:03:42
5917070248,1004,2151,2020/03/08 17:03:42
5917070275,695,1560,2020/03/08 17:03:42
5917070346,0,775,2020/03/08 17:03:42
5917070355,57,1600,2020/03/08 17:03:42
5917070382,1,718,2020/03/08 17:03:42
5917070417,0,2060,2020/03/08 17:03:42
5917070462,0,493,2020/03/08 17:03:42
5917070515,0,1828,2020/03/08 17:03:42
5917070677,2,459,2020/03/08 17:03:42
5917071727,78,926,2020/03/08 17:03:42
5917071736,371,1275,2020/03/08 17:03:42
5917071781,1,1301,2020/03/08 17:03:42
5917071996,18,854,2020/03/08 17:03:42
5917072126,62,803,2020/03/08 17:03:42
5917072206,58,1617,2020/03/08 17:03:42
5917072242,0,911,2020/03/08 17:03:42
5917072251,0,1554,2020/03/08 17:03:42
5917072313,1,1207,2020/03/08 17:03:42
5917072564,245,1792,2020/03/08 17:03:42
5917072577,0,863,2020/03/08 17:03:42
5917072582,1,0,2020/03/08 17:03:42
5917072608,2,1315,2020/03/08 17:03:42
5917072644,0,1549,2020/03/08 17:03:42
5917072699,105,1151,2020/03/08 17:03:42
5917072724,0,1042,2020/03/08 17:03:42
5917080119,0,1,2020/03/08 17:03:42
5917080137,0,548,2020/03/08 17:03:42
5917080262,0,1810,2020/03/08 17:03:42
5917080342,2,1835,2020/03/08 17:03:42
5917080379,955,2162,2020/03/08 17:03:42
5917080388,0,1766,2020/03/08 17:03:42
5917080413,0,2706,2020/03/08 17:03:42
5917080548,0,759,2020/03/08 17:03:42
5917080593,0,856,2020/03/08 17:03:42
5917080619,0,1387,2020/03/08 17:03:42
5917080637,303,1208,2020/03/08 17:03:42
5917080744,1,1197,2020/03/08 17:03:42
5917080762,627,2033,2020/03/08 17:03:42
5917080771,0,1447,2020/03/08 17:03:42
5917080780,1,740,2020/03/08 17:03:42
5917080888,1404,1935,2020/03/08 17:03:42
5917081170,0,2046,2020/03/08 17:03:42
5917081214,0,1314,2020/03/08 17:03:42
5917082300,0,2022,2020/03/08 17:03:42
5917082364,0,1800,2020/03/08 17:03:42
5917082444,0,995,2020/03/08 17:03:42
5917082604,5,1264,2020/03/08 17:03:42
5917082659,455,2018,2020/03/08 17:03:42
5917082800,0,978,2020/03/08 17:03:42
5917082882,12,1539,2020/03/08 17:03:42
5917082908,0,105,2020/03/08 17:03:42
5917082999,488,2028,2020/03/08 17:03:42
5917083012,0,2,2020/03/08 17:03:42
5917083021,0,2168,2020/03/08 17:03:42
5917083049,0,939,2020/03/08 17:03:42
5917083058,0,1775,2020/03/08 17:03:42
5917083076,0,1340,2020/03/08 17:03:42
5917083085,0,521,2020/03/08 17:03:42
5917083101,0,116,2020/03/08 17:03:42
5917083129,235,1730,2020/03/08 17:03:42
5917083209,20,10,2020/03/08 17:03:42
5917083254,0,2208,2020/03/08 17:03:42
5917083272,2,1373,2020/03/08 17:03:42
5917083316,0,278,2020/03/08 17:03:42
5917083334,2,1555,2020/03/08 17:03:42
5917083343,0,1327,2020/03/08 17:03:42
5921010072,0,1527,2020/03/08 17:03:42
5921010107,49,2222,2020/03/08 17:03:42
5921010143,15,1903,2020/03/08 17:03:42
5921010152,0,1180,2020/03/08 17:03:42
5921010161,0,2423,2020/03/08 17:03:42
5921010205,1,2348,2020/03/08 17:03:42
5921010223,0,2528,2020/03/08 17:03:42
5921010232,1,1958,2020/03/08 17:03:42
5921010250,765,2146,2020/03/08 17:03:42
5921010303,0,1675,2020/03/08 17:03:42
5921010410,997,1867,2020/03/08 17:03:42
5921010429,0,575,2020/03/08 17:03:42
5921010447,0,2369,2020/03/08 17:03:42
5921010625,0,1951,2020/03/08 17:03:42
5921010652,2,1326,2020/03/08 17:03:42
5921010661,72,232,2020/03/08 17:03:42
5921010689,793,2196,2020/03/08 17:03:42
5921010705,0,1484,2020/03/08 17:03:42
5921010778,0,2053,2020/03/08 17:03:42
5921010947,1259,1931,2020/03/08 17:03:42
5921010992,0,1687,2020/03/08 17:03:42
5921012049,1,1332,2020/03/08 17:03:42
5921012085,42,2130,2020/03/08 17:03:42
5921012094,0,1656,2020/03/08 17:03:42
5921012281,0,1140,2020/03/08 17:03:42
5921012325,0,1820,2020/03/08 17:03:42
5921012334,0,1545,2020/03/08 17:03:42
5921012361,1365,845,2020/03/08 17:03:42
5921012398,0,1470,2020/03/08 17:03:42
5921012496,0,1929,2020/03/08 17:03:42
5921012530,368,782,2020/03/08 17:03:42
5921012683,31,1513,2020/03/08 17:03:42
5921012781,1074,1821,2020/03/08 17:03:42
5921012852,769,1602,2020/03/08 17:03:42
5921012861,0,1275,2020/03/08 17:03:42
5921012870,97,1925,2020/03/08 17:03:42
5921013073,2,495,2020/03/08 17:03:42
5921013117,2177,2243,2020/03/08 17:03:42
5921013206,408,2634,2020/03/08 17:03:42
5921020096,1,726,2020/03/08 17:03:42
5921020112,2,1241,2020/03/08 17:03:42
5921020130,2,1014,2020/03/08 17:03:42
5921020149,1,409,2020/03/08 17:03:42
5921020167,1,1432,2020/03/08 17:03:42
5921020185,2,1472,2020/03/08 17:03:42
5921020194,2,1383,2020/03/08 17:03:42
5921020201,1,1197,2020/03/08 17:03:42
5921020210,193,1993,2020/03/08 17:03:42
5921020256,105,2134,2020/03/08 17:03:42
5921020336,2,823,2020/03/08 17:03:42
